transaction_id,customer_id,channel,product,amount,currency,timestamp,status,fraud_flag
16617,19978,Online,Debit,60.33,CAD,2026-01-18,Success,0
16618,294,Online,e-Transfer,48.04,CAD,2026-03-17,Success,0
16619,14728,Mobile,e-Transfer,15.8,CAD,2026-01-05,Success,0
16620,10489,POS,e-Transfer,36.62,CAD,2026-03-02,Success,0
16621,6847,Online,Debit,15.17,CAD,2026-02-07,Success,0
16622,7585,Online,Debit,22.83,CAD,2026-03-23,Success,0
16623,16671,Online,Debit,41.19,CAD,2026-02-17,Success,0
16624,8642,Mobile,e-Transfer,22.39,CAD,2026-01-01,Success,0
16625,11433,POS,e-Transfer,14.75,CAD,2026-01-30,Success,0
16626,10896,Online,e-Transfer,11.22,CAD,2026-01-12,Success,0
16627,5304,POS,Debit,36.89,CAD,2026-02-27,Success,0
16628,19501,Online,Debit,17.5,CAD,2026-01-18,Success,0
16629,8445,POS,e-Transfer,29.45,CAD,2026-01-23,Success,0
16630,9612,Online,Debit,4.87,CAD,2026-01-15,Success,0
16631,10529,POS,Debit,8.96,CAD,2026-03-29,Success,0
16632,17620,Online,Debit,56.94,CAD,2026-02-11,Success,0
16633,1000,Online,Debit,5.56,CAD,2026-03-07,Success,0
16634,3761,Online,Debit,15.84,CAD,2026-02-03,Success,0
16635,4117,POS,Debit,21.12,CAD,2026-03-15,Success,0
16636,4412,Mobile,Debit,8.61,CAD,2026-03-19,Success,0
16637,10363,Mobile,Debit,15.53,CAD,2026-03-23,Success,0
16638,11114,Online,Debit,18.8,CAD,2026-03-25,Success,0
16639,3684,POS,e-Transfer,16.48,CAD,2026-01-12,Success,0
16640,18646,Online,Debit,151.21,CAD,2026-02-15,Success,0
16641,14983,Online,e-Transfer,12.21,CAD,2026-02-28,Success,0
16642,1854,Online,Debit,43.58,CAD,2026-03-01,Success,0
16643,13080,Mobile,e-Transfer,23.58,CAD,2026-01-30,Success,0
16644,6896,Mobile,e-Transfer,16.76,CAD,2026-02-25,Success,0
16645,19375,Online,Debit,23.89,CAD,2026-03-03,Success,0
16646,12936,Online,e-Transfer,37.45,CAD,2026-01-13,Success,0
16647,12553,POS,e-Transfer,64.63,CAD,2026-01-28,Success,0
16648,16054,POS,Debit,3.26,CAD,2026-01-26,Success,0
16649,863,POS,Debit,28.55,CAD,2026-03-21,Success,0
16650,4528,POS,e-Transfer,32.93,CAD,2026-03-10,Success,0
16651,12248,Online,e-Transfer,22.5,CAD,2026-03-16,Success,0
16652,17604,Online,Debit,20.37,CAD,2026-03-24,Success,0
16653,3796,Online,Debit,21.78,CAD,2026-02-25,Success,0
16654,12797,POS,Debit,13.38,CAD,2026-01-03,Success,0
16655,12735,POS,Debit,5.94,CAD,2026-02-07,Success,0
16656,528,Online,Debit,19.74,CAD,2026-02-24,Success,0
16657,2923,POS,e-Transfer,3.49,CAD,2026-02-20,Success,0
16658,5850,POS,Debit,7.02,CAD,2026-03-04,Success,0
16659,17547,Mobile,Debit,19.76,CAD,2026-02-03,Success,0
16660,12957,Online,Debit,81.18,CAD,2026-03-05,Success,0
16661,17231,Mobile,e-Transfer,21.15,CAD,2026-03-16,Success,0
16662,6960,POS,Debit,3.16,CAD,2026-01-06,Success,0
16663,3087,Mobile,Debit,11.88,CAD,2026-02-18,Success,0
16664,9963,Online,e-Transfer,55.22,CAD,2026-01-08,Success,0
16665,19668,Online,Debit,9.91,CAD,2026-02-23,Success,0
16666,15420,Mobile,Debit,18.59,CAD,2026-01-19,Success,0
16667,3324,Online,Debit,14.29,CAD,2026-03-10,Success,0
16668,446,POS,Debit,25.09,CAD,2026-01-14,Success,0
16669,17410,Mobile,e-Transfer,16.39,CAD,2026-01-02,Success,0
16670,9964,Mobile,Debit,10.33,CAD,2026-03-21,Success,0
16671,17744,Online,Debit,14.81,CAD,2026-02-10,Success,0
16672,15438,POS,Debit,35.24,CAD,2026-02-23,Success,0
16673,16856,Mobile,e-Transfer,27.49,CAD,2026-03-04,Success,0
16674,16412,Online,Debit,79.3,CAD,2026-02-18,Success,0
16675,10848,POS,e-Transfer,7.4,CAD,2026-02-13,Success,0
16676,3237,Mobile,e-Transfer,11.72,CAD,2026-03-26,Success,0
16677,13488,POS,e-Transfer,10.58,CAD,2026-02-10,Success,0
16678,11849,POS,Debit,3.64,CAD,2026-02-23,Success,0
16679,13156,Online,Debit,10.53,CAD,2026-02-08,Success,0
16680,11256,POS,Debit,13.4,CAD,2026-02-07,Success,0
16681,1980,Online,Debit,7.81,CAD,2026-01-07,Success,0
16682,9008,POS,Debit,11.1,CAD,2026-02-15,Success,0
16683,2327,Mobile,e-Transfer,65.09,CAD,2026-01-29,Success,0
16684,2331,POS,Debit,49.84,CAD,2026-03-23,Success,0
16685,1003,Mobile,Debit,16.62,CAD,2026-02-25,Success,0
16686,9735,Online,e-Transfer,10.46,CAD,2026-03-30,Success,0
16687,6449,POS,e-Transfer,18.38,CAD,2026-02-22,Success,0
16688,6838,Mobile,Debit,54.07,CAD,2026-01-14,Success,0
16689,12397,POS,Debit,17.62,CAD,2026-01-21,Success,0
16690,7355,Online,Debit,11.77,CAD,2026-02-03,Success,0
16691,14252,POS,Debit,46.31,CAD,2026-02-12,Success,0
16692,2530,Online,Debit,8.21,CAD,2026-03-27,Success,0
16693,13210,Mobile,Debit,4.64,CAD,2026-01-12,Success,0
16694,17815,Online,Debit,16.7,CAD,2026-01-18,Success,0
16695,3913,Online,e-Transfer,5.84,CAD,2026-02-28,Success,0
16696,17917,Mobile,Debit,38.18,CAD,2026-03-19,Success,0
16697,18277,Online,Debit,24.01,CAD,2026-03-01,Success,0
16698,11317,Mobile,e-Transfer,43.86,CAD,2026-03-22,Success,0
16699,1422,Online,e-Transfer,30.87,CAD,2026-01-28,Success,0
16700,13511,Online,e-Transfer,9.23,CAD,2026-02-27,Success,0
16701,19203,POS,e-Transfer,14.2,CAD,2026-02-20,Success,0
16702,11153,Online,Debit,19.23,CAD,2026-02-25,Success,0
16703,5618,POS,Debit,22.31,CAD,2026-03-04,Success,0
16704,1196,POS,Debit,14.24,CAD,2026-03-27,Success,0
16705,6230,POS,Debit,6.53,CAD,2026-01-03,Success,0
16706,5306,Online,e-Transfer,36.66,CAD,2026-03-06,Success,0
16707,8078,Online,Debit,40.97,CAD,2026-02-07,Success,0
16708,15881,Online,Debit,32.24,CAD,2026-03-24,Success,1
16709,9346,Online,e-Transfer,11.92,CAD,2026-02-23,Success,0
16710,17227,Mobile,Debit,20.65,CAD,2026-03-25,Success,0
16711,5201,POS,e-Transfer,36.92,CAD,2026-02-22,Success,0
16712,9875,POS,Debit,35.66,CAD,2026-02-23,Success,0
16713,295,POS,Debit,29.97,CAD,2026-03-22,Success,0
16714,6098,POS,Debit,50.27,CAD,2026-03-13,Success,0
16715,6413,Mobile,Debit,17.87,CAD,2026-01-11,Success,0
16716,8837,POS,Debit,38.62,CAD,2026-01-10,Success,0
16717,11826,Online,Debit,7.95,CAD,2026-01-19,Success,0
16718,6679,Mobile,Debit,37.94,CAD,2026-03-22,Success,0
16719,15736,Online,Debit,18.27,CAD,2026-02-02,Success,0
16720,5744,Online,e-Transfer,11.01,CAD,2026-01-28,Success,0
16721,16495,Online,Debit,21.17,CAD,2026-01-12,Success,0
16722,8776,Online,Debit,38.2,CAD,2026-02-23,Success,0
16723,11418,Online,Debit,20.76,CAD,2026-02-20,Success,0
16724,9679,Online,e-Transfer,22.23,CAD,2026-02-02,Success,0
16725,4865,Online,e-Transfer,28.15,CAD,2026-03-10,Success,0
16726,13468,Mobile,e-Transfer,33.14,CAD,2026-02-19,Success,0
16727,1649,Mobile,Debit,19.86,CAD,2026-03-24,Success,0
16728,15678,Online,Debit,100.39,CAD,2026-03-22,Success,0
16729,15919,Online,e-Transfer,26.24,CAD,2026-03-08,Success,0
16730,2382,POS,Debit,43.18,CAD,2026-02-23,Success,0
16731,16490,Online,Debit,15.97,CAD,2026-01-14,Success,0
16732,11746,Online,e-Transfer,9.57,CAD,2026-03-08,Success,0
16733,5819,Mobile,Debit,61.29,CAD,2026-03-20,Success,0
16734,9887,POS,e-Transfer,10.78,CAD,2026-02-10,Success,0
16735,382,POS,e-Transfer,18.82,CAD,2026-01-05,Success,0
16736,4357,Online,Debit,14.66,CAD,2026-01-17,Success,0
16737,5919,Online,Debit,29.0,CAD,2026-02-07,Success,1
16738,1317,Online,Debit,5.58,CAD,2026-03-27,Success,0
16739,5455,POS,Debit,38.53,CAD,2026-02-14,Success,0
16740,13108,Online,Debit,9.95,CAD,2026-01-24,Success,0
16741,4075,Online,Debit,13.93,CAD,2026-01-08,Success,0
16742,14812,POS,Debit,16.6,CAD,2026-02-14,Success,0
16743,17291,Mobile,e-Transfer,47.4,CAD,2026-01-19,Success,0
16744,7622,Online,Debit,28.8,CAD,2026-03-29,Success,0
16745,17047,Mobile,Debit,39.68,CAD,2026-02-03,Success,0
16746,16127,Online,Debit,43.93,CAD,2026-03-07,Success,0
16747,8655,Online,e-Transfer,15.78,CAD,2026-02-28,Success,0
16748,12873,Mobile,e-Transfer,14.86,CAD,2026-02-14,Success,0
16749,17327,POS,Debit,22.24,CAD,2026-02-08,Success,0
16750,14952,Mobile,Debit,52.46,CAD,2026-03-21,Success,0
16751,8350,POS,Debit,11.44,CAD,2026-01-26,Success,0
16752,19694,POS,Debit,29.57,CAD,2026-03-02,Success,0
16753,17711,Online,Debit,21.56,CAD,2026-01-07,Success,0
16754,10910,POS,Debit,20.77,CAD,2026-02-20,Success,0
16755,10761,Mobile,Debit,5.33,CAD,2026-03-28,Success,0
16756,11585,Mobile,e-Transfer,11.82,CAD,2026-03-05,Success,0
16757,2107,POS,e-Transfer,74.01,CAD,2026-01-24,Success,0
16758,13670,Mobile,Debit,12.03,CAD,2026-02-19,Success,0
16759,2939,POS,e-Transfer,9.13,CAD,2026-03-20,Success,0
16760,2484,Online,Debit,9.25,CAD,2026-03-12,Success,0
16761,1376,POS,e-Transfer,82.18,CAD,2026-01-30,Success,0
16762,10016,POS,Debit,37.22,CAD,2026-03-27,Success,0
16763,16629,POS,e-Transfer,24.37,CAD,2026-03-05,Success,0
16764,18733,POS,e-Transfer,8.93,CAD,2026-03-24,Success,0
16765,15061,POS,e-Transfer,53.37,CAD,2026-01-10,Success,0
16766,16864,Online,Debit,28.87,CAD,2026-02-06,Success,0
16767,10655,Online,Debit,6.93,CAD,2026-02-08,Success,0
16768,18320,POS,Debit,22.04,CAD,2026-03-07,Success,0
16769,14254,Online,Debit,19.52,CAD,2026-03-12,Success,0
16770,11566,POS,Debit,26.29,CAD,2026-02-02,Success,0
16771,88,POS,e-Transfer,29.4,CAD,2026-03-21,Success,0
16772,9433,POS,Debit,20.63,CAD,2026-02-10,Success,0
16773,8765,Online,e-Transfer,23.41,CAD,2026-01-07,Success,0
16774,179,POS,Debit,30.09,CAD,2026-01-23,Success,0
16775,16547,Online,e-Transfer,14.99,CAD,2026-02-18,Success,0
16776,2641,POS,Debit,15.1,CAD,2026-03-08,Success,0
16777,9198,POS,e-Transfer,8.07,CAD,2026-01-08,Success,0
16778,18733,POS,e-Transfer,16.93,CAD,2026-03-04,Success,0
16779,2422,Mobile,e-Transfer,37.22,CAD,2026-01-15,Success,0
16780,10948,Online,Debit,26.78,CAD,2026-03-18,Success,0
16781,1218,Mobile,Debit,27.29,CAD,2026-01-23,Success,0
16782,2475,POS,e-Transfer,4.45,CAD,2026-01-18,Success,0
16783,930,POS,Debit,15.64,CAD,2026-02-28,Success,0
16784,7959,Online,Debit,13.57,CAD,2026-02-03,Success,0
16785,1503,POS,e-Transfer,16.78,CAD,2026-02-25,Success,0
16786,421,POS,Debit,16.74,CAD,2026-03-25,Success,0
16787,13581,Mobile,e-Transfer,49.77,CAD,2026-02-24,Success,0
16788,15841,POS,e-Transfer,4.35,CAD,2026-02-27,Success,0
16789,5831,Online,e-Transfer,15.69,CAD,2026-03-08,Success,0
16790,17834,Mobile,e-Transfer,9.96,CAD,2026-03-06,Success,0
16791,5812,POS,e-Transfer,22.88,CAD,2026-03-02,Success,0
16792,8620,Online,e-Transfer,7.08,CAD,2026-03-11,Success,0
16793,13528,Mobile,Debit,10.35,CAD,2026-02-03,Success,0
16794,16224,Online,e-Transfer,22.82,CAD,2026-01-25,Success,0
16795,107,POS,e-Transfer,19.12,CAD,2026-01-20,Success,0
16796,4050,Online,Debit,37.36,CAD,2026-03-03,Success,0
16797,8290,POS,Debit,22.38,CAD,2026-02-02,Success,0
16798,1904,Online,e-Transfer,25.3,CAD,2026-02-25,Success,0
16799,19955,POS,Debit,43.33,CAD,2026-03-05,Success,0
16800,11494,POS,Debit,20.55,CAD,2026-02-12,Success,0
16801,5377,POS,Debit,76.63,CAD,2026-01-23,Success,0
16802,43,POS,e-Transfer,28.95,CAD,2026-03-20,Success,0
16803,1578,POS,Debit,20.19,CAD,2026-02-04,Success,0
16804,12383,Online,e-Transfer,11.54,CAD,2026-01-11,Success,0
16805,5886,Mobile,Debit,44.27,CAD,2026-02-16,Success,0
16806,8577,POS,e-Transfer,35.99,CAD,2026-03-14,Success,0
16807,13107,POS,e-Transfer,76.89,CAD,2026-03-05,Success,0
16808,11664,Online,Debit,17.81,CAD,2026-03-30,Success,0
16809,3578,POS,Debit,18.2,CAD,2026-01-14,Success,0
16810,19623,Online,Debit,15.23,CAD,2026-02-13,Success,0
16811,16143,Online,Debit,8.82,CAD,2026-03-19,Success,0
16812,5245,POS,e-Transfer,11.49,CAD,2026-03-28,Success,0
16813,2135,Mobile,e-Transfer,17.92,CAD,2026-03-16,Success,0
16814,3893,POS,e-Transfer,9.17,CAD,2026-01-12,Success,1
16815,4322,Mobile,Debit,84.63,CAD,2026-02-19,Success,0
16816,5777,POS,Debit,16.74,CAD,2026-02-04,Success,0
16817,10585,POS,e-Transfer,14.39,CAD,2026-02-20,Success,0
16818,16120,POS,Debit,42.43,CAD,2026-02-23,Success,0
16819,5829,Online,Debit,25.95,CAD,2026-03-26,Success,0
16820,296,POS,Debit,16.9,CAD,2026-03-30,Success,0
16821,414,Mobile,e-Transfer,20.49,CAD,2026-03-24,Success,0
16822,10188,POS,e-Transfer,13.96,CAD,2026-02-18,Success,0
16823,14317,Online,Debit,17.9,CAD,2026-01-03,Success,0
16824,6669,POS,e-Transfer,23.97,CAD,2026-02-12,Success,0
16825,15345,Mobile,e-Transfer,18.72,CAD,2026-03-07,Success,0
16826,8196,Online,Debit,5.97,CAD,2026-02-28,Success,0
16827,16562,Mobile,e-Transfer,23.72,CAD,2026-03-26,Success,0
16828,4355,Online,e-Transfer,22.97,CAD,2026-01-08,Success,0
16829,5483,POS,e-Transfer,21.66,CAD,2026-03-15,Success,0
16830,16077,Online,Debit,8.35,CAD,2026-01-31,Success,0
16831,15377,POS,e-Transfer,25.48,CAD,2026-02-16,Success,0
16832,3272,POS,Debit,73.82,CAD,2026-03-11,Success,0
16833,10675,Mobile,Debit,2.12,CAD,2026-02-21,Success,0
16834,5393,Online,Debit,1.72,CAD,2026-03-15,Success,0
16835,16674,Mobile,e-Transfer,56.86,CAD,2026-03-08,Success,0
16836,14310,Mobile,Debit,24.16,CAD,2026-02-15,Success,0
16837,16792,POS,Debit,22.75,CAD,2026-02-02,Success,0
16838,694,Mobile,Debit,10.88,CAD,2026-01-31,Success,0
16839,1170,Mobile,e-Transfer,26.97,CAD,2026-01-11,Success,0
16840,8624,POS,Debit,22.66,CAD,2026-02-07,Success,0
16841,7783,POS,Debit,10.38,CAD,2026-03-14,Success,0
16842,13857,POS,Debit,15.73,CAD,2026-03-26,Success,0
16843,9175,POS,e-Transfer,33.31,CAD,2026-02-13,Success,0
16844,11353,POS,Debit,59.72,CAD,2026-01-29,Success,0
16845,19429,POS,e-Transfer,28.98,CAD,2026-03-26,Success,0
16846,5531,POS,Debit,6.69,CAD,2026-01-02,Success,0
16847,4993,Mobile,e-Transfer,4.8,CAD,2026-02-22,Success,0
16848,3313,Online,Debit,10.52,CAD,2026-03-12,Success,0
16849,13066,Online,e-Transfer,19.11,CAD,2026-03-12,Success,0
16850,4319,POS,Debit,24.75,CAD,2026-02-24,Success,0
16851,14060,POS,e-Transfer,17.33,CAD,2026-01-18,Success,0
16852,1689,POS,e-Transfer,5.21,CAD,2026-03-15,Success,0
16853,468,POS,Debit,25.84,CAD,2026-01-28,Success,0
16854,9538,Mobile,Debit,21.4,CAD,2026-01-01,Success,0
16855,2423,POS,Debit,12.93,CAD,2026-02-27,Success,0
16856,14605,Online,Debit,8.64,CAD,2026-03-20,Success,0
16857,4722,Online,Debit,22.08,CAD,2026-01-14,Success,0
16858,9204,Online,Debit,30.25,CAD,2026-02-09,Success,0
16859,7542,Mobile,Debit,9.97,CAD,2026-01-07,Success,0
16860,9870,POS,e-Transfer,5.42,CAD,2026-03-02,Success,0
16861,14786,Online,Debit,12.94,CAD,2026-03-25,Success,0
16862,13680,Online,Debit,25.93,CAD,2026-03-10,Success,0
16863,12543,POS,Debit,4.53,CAD,2026-02-19,Success,0
16864,17871,Mobile,e-Transfer,7.91,CAD,2026-03-24,Success,0
16865,14462,POS,Debit,27.69,CAD,2026-02-11,Success,0
16866,11039,POS,e-Transfer,7.97,CAD,2026-03-11,Success,0
16867,12253,Mobile,Debit,12.83,CAD,2026-02-03,Success,0
16868,9771,Mobile,e-Transfer,20.3,CAD,2026-02-19,Success,0
16869,3750,Online,Debit,13.52,CAD,2026-03-03,Success,0
16870,11818,POS,Debit,17.11,CAD,2026-01-29,Success,0
16871,2504,Mobile,Debit,32.49,CAD,2026-01-25,Success,0
16872,7856,POS,e-Transfer,36.25,CAD,2026-01-19,Success,0
16873,13379,POS,e-Transfer,23.35,CAD,2026-01-25,Success,0
16874,11330,POS,Debit,4.53,CAD,2026-03-07,Success,0
16875,11102,POS,Debit,40.51,CAD,2026-01-25,Success,0
16876,16784,Online,e-Transfer,26.24,CAD,2026-03-10,Success,0
16877,12150,POS,e-Transfer,11.05,CAD,2026-03-11,Success,0
16878,14620,Online,Debit,16.8,CAD,2026-03-22,Success,0
16879,17924,POS,Debit,15.95,CAD,2026-03-01,Success,0
16880,14986,POS,Debit,11.56,CAD,2026-02-26,Success,0
16881,15027,POS,Debit,9.49,CAD,2026-02-07,Success,0
16882,8429,POS,Debit,25.07,CAD,2026-01-15,Success,0
16883,9120,POS,e-Transfer,43.77,CAD,2026-02-18,Success,0
16884,4125,Online,e-Transfer,20.26,CAD,2026-01-19,Success,0
16885,18780,Online,e-Transfer,20.83,CAD,2026-01-27,Success,0
16886,16376,POS,Debit,16.11,CAD,2026-03-14,Success,0
16887,450,Mobile,Debit,20.42,CAD,2026-02-05,Success,0
16888,16764,POS,Debit,59.14,CAD,2026-02-25,Success,0
16889,15035,POS,Debit,4.39,CAD,2026-01-02,Success,0
16890,9443,Online,Debit,38.02,CAD,2026-01-17,Success,0
16891,12644,POS,Debit,5.23,CAD,2026-03-27,Success,0
16892,2302,POS,e-Transfer,8.04,CAD,2026-02-18,Success,0
16893,7711,POS,e-Transfer,18.13,CAD,2026-02-24,Success,0
16894,5793,Mobile,e-Transfer,80.98,CAD,2026-02-28,Success,0
16895,9660,Mobile,e-Transfer,27.43,CAD,2026-03-01,Success,0
16896,7217,Mobile,Debit,8.22,CAD,2026-03-13,Success,0
16897,11713,POS,Debit,23.42,CAD,2026-03-17,Success,0
16898,4906,POS,Debit,78.78,CAD,2026-02-14,Success,0
16899,15767,Online,e-Transfer,41.81,CAD,2026-01-27,Success,0
16900,6000,POS,Debit,36.26,CAD,2026-01-03,Success,0
16901,16984,POS,Debit,15.32,CAD,2026-01-30,Success,0
16902,7289,Mobile,e-Transfer,3.13,CAD,2026-01-04,Success,0
16903,11267,POS,e-Transfer,10.33,CAD,2026-02-27,Success,0
16904,15587,Mobile,e-Transfer,85.59,CAD,2026-01-10,Success,0
16905,1568,POS,e-Transfer,23.42,CAD,2026-02-07,Success,0
16906,15111,POS,Debit,18.31,CAD,2026-03-27,Success,0
16907,16083,POS,Debit,9.98,CAD,2026-01-02,Success,0
16908,1095,Online,Debit,117.15,CAD,2026-03-04,Failed,0
16909,11136,POS,e-Transfer,29.9,CAD,2026-02-27,Success,0
16910,13509,Online,Debit,37.07,CAD,2026-01-26,Success,0
16911,12346,Mobile,Debit,14.14,CAD,2026-01-05,Success,0
16912,9685,Online,Debit,6.18,CAD,2026-03-16,Success,0
16913,6192,Online,e-Transfer,23.53,CAD,2026-03-19,Success,0
16914,17843,Online,Debit,14.96,CAD,2026-01-08,Success,0
16915,8047,Online,e-Transfer,18.14,CAD,2026-02-02,Success,0
16916,4935,Online,Debit,18.7,CAD,2026-03-20,Success,0
16917,14039,Mobile,e-Transfer,31.17,CAD,2026-02-14,Success,0
16918,1355,Mobile,e-Transfer,19.0,CAD,2026-01-18,Success,0
16919,6474,POS,e-Transfer,35.01,CAD,2026-02-24,Success,0
16920,12795,Online,Debit,15.96,CAD,2026-01-18,Success,0
16921,2964,Mobile,Debit,5.51,CAD,2026-03-15,Success,0
16922,14504,Mobile,Debit,15.99,CAD,2026-01-25,Success,0
16923,3043,Online,Debit,9.29,CAD,2026-02-09,Success,0
16924,6974,POS,e-Transfer,29.72,CAD,2026-03-26,Success,0
16925,7140,POS,Debit,41.62,CAD,2026-03-26,Success,0
16926,11227,POS,Debit,10.77,CAD,2026-02-19,Success,0
16927,6931,POS,e-Transfer,16.04,CAD,2026-02-27,Success,0
16928,14763,Mobile,Debit,34.25,CAD,2026-03-01,Success,0
16929,18117,Online,Debit,17.13,CAD,2026-02-02,Success,0
16930,5341,POS,e-Transfer,57.83,CAD,2026-03-17,Success,0
16931,5112,POS,Debit,7.75,CAD,2026-03-14,Success,0
16932,3082,POS,e-Transfer,21.49,CAD,2026-03-15,Success,0
16933,7803,Mobile,Debit,11.67,CAD,2026-03-17,Success,0
16934,9463,Online,e-Transfer,31.02,CAD,2026-01-22,Success,0
16935,15581,POS,e-Transfer,36.71,CAD,2026-02-06,Success,0
16936,17914,Mobile,e-Transfer,32.66,CAD,2026-03-11,Success,0
16937,17466,Mobile,Debit,21.55,CAD,2026-03-12,Success,0
16938,7995,Online,e-Transfer,11.21,CAD,2026-02-23,Success,0
16939,3532,Online,Debit,46.12,CAD,2026-02-21,Success,0
16940,9344,Online,e-Transfer,30.42,CAD,2026-01-19,Success,0
16941,717,POS,Debit,4.87,CAD,2026-01-26,Success,0
16942,6230,Mobile,Debit,12.97,CAD,2026-02-19,Success,0
16943,16589,POS,Debit,3.97,CAD,2026-03-12,Success,0
16944,12022,Mobile,Debit,100.39,CAD,2026-02-15,Success,0
16945,11302,Mobile,e-Transfer,11.15,CAD,2026-03-21,Success,0
16946,4095,POS,Debit,29.79,CAD,2026-01-15,Success,0
16947,9525,Online,Debit,12.82,CAD,2026-01-31,Success,0
16948,10042,Mobile,e-Transfer,19.81,CAD,2026-02-24,Success,0
16949,8104,Online,e-Transfer,12.56,CAD,2026-03-05,Success,0
16950,18403,Online,Debit,2.66,CAD,2026-03-02,Success,0
16951,15091,Mobile,Debit,2.46,CAD,2026-03-17,Success,0
16952,15916,Online,Debit,17.82,CAD,2026-01-06,Success,0
16953,8710,POS,e-Transfer,30.59,CAD,2026-03-10,Success,0
16954,1439,Online,Debit,6.94,CAD,2026-03-09,Success,0
16955,18437,POS,Debit,12.07,CAD,2026-02-07,Failed,0
16956,15030,POS,e-Transfer,14.5,CAD,2026-02-18,Success,0
16957,4518,POS,e-Transfer,13.78,CAD,2026-02-26,Success,0
16958,18697,POS,Debit,33.67,CAD,2026-03-07,Success,0
16959,10906,POS,Debit,13.88,CAD,2026-03-28,Success,0
16960,1245,POS,Debit,10.52,CAD,2026-02-17,Success,0
16961,2417,Mobile,Debit,37.24,CAD,2026-02-20,Success,0
16962,15294,POS,e-Transfer,65.99,CAD,2026-02-14,Success,0
16963,6491,Online,e-Transfer,13.92,CAD,2026-01-16,Success,0
16964,11684,Mobile,Debit,4.53,CAD,2026-01-21,Success,0
16965,5840,Online,e-Transfer,64.78,CAD,2026-03-20,Success,0
16966,14851,Online,Debit,58.74,CAD,2026-01-23,Success,0
16967,12171,Online,Debit,24.55,CAD,2026-01-08,Success,0
16968,11968,POS,e-Transfer,8.43,CAD,2026-03-08,Success,0
16969,5010,POS,e-Transfer,116.74,CAD,2026-03-27,Success,0
16970,17967,Mobile,Debit,5.16,CAD,2026-02-26,Success,0
16971,14313,Online,e-Transfer,13.05,CAD,2026-03-12,Success,0
16972,8925,Mobile,Debit,21.18,CAD,2026-03-29,Success,0
16973,15922,POS,e-Transfer,53.23,CAD,2026-02-06,Success,0
16974,18812,POS,Debit,15.68,CAD,2026-03-20,Success,0
16975,5722,Online,Debit,6.4,CAD,2026-03-14,Success,0
16976,8424,Mobile,e-Transfer,30.27,CAD,2026-03-02,Success,0
16977,4931,Online,e-Transfer,36.0,CAD,2026-02-03,Success,0
16978,4354,Online,e-Transfer,20.84,CAD,2026-01-07,Success,0
16979,7833,Online,Debit,22.67,CAD,2026-01-30,Success,0
16980,16787,Online,Debit,14.35,CAD,2026-01-26,Success,0
16981,16449,POS,Debit,28.17,CAD,2026-02-17,Success,0
16982,18622,POS,Debit,22.12,CAD,2026-03-10,Success,0
16983,7771,Mobile,Debit,18.33,CAD,2026-02-04,Success,0
16984,16557,Mobile,e-Transfer,23.38,CAD,2026-03-20,Success,0
16985,15095,POS,Debit,21.67,CAD,2026-02-20,Success,0
16986,7936,POS,e-Transfer,8.12,CAD,2026-03-07,Success,0
16987,2676,Online,Debit,10.55,CAD,2026-01-19,Success,0
16988,11241,POS,Debit,22.2,CAD,2026-03-17,Success,0
16989,4006,POS,e-Transfer,2.26,CAD,2026-01-29,Success,0
16990,6545,POS,Debit,4.14,CAD,2026-02-27,Success,0
16991,17333,Online,Debit,10.32,CAD,2026-01-10,Success,0
16992,14389,POS,Debit,35.38,CAD,2026-03-19,Failed,0
16993,14960,POS,Debit,65.33,CAD,2026-02-11,Success,0
16994,1695,POS,e-Transfer,7.34,CAD,2026-02-09,Success,0
16995,14754,Mobile,Debit,14.69,CAD,2026-02-15,Success,0
16996,16527,POS,e-Transfer,19.55,CAD,2026-02-14,Success,0
16997,6002,Online,e-Transfer,91.81,CAD,2026-03-29,Success,0
16998,6653,POS,Debit,25.55,CAD,2026-01-16,Success,0
16999,14986,POS,Debit,68.77,CAD,2026-02-21,Success,0
17000,4582,POS,Debit,16.82,CAD,2026-01-09,Success,0
17001,5088,POS,e-Transfer,41.31,CAD,2026-03-14,Success,0
17002,1461,Online,Debit,31.17,CAD,2026-02-27,Success,0
17003,3888,Online,Debit,6.1,CAD,2026-03-09,Success,0
17004,14879,POS,e-Transfer,24.2,CAD,2026-03-17,Success,0
17005,8485,POS,e-Transfer,21.23,CAD,2026-02-27,Success,0
17006,9836,POS,Debit,11.52,CAD,2026-01-24,Success,0
17007,15644,Mobile,e-Transfer,9.41,CAD,2026-03-16,Success,0
17008,10911,Online,Debit,39.71,CAD,2026-01-03,Success,0
17009,17222,Mobile,Debit,23.44,CAD,2026-02-25,Success,0
17010,5847,POS,Debit,71.76,CAD,2026-02-14,Success,0
17011,8464,Mobile,Debit,53.55,CAD,2026-02-25,Success,0
17012,13337,Online,Debit,20.34,CAD,2026-03-21,Success,0
17013,2370,Online,e-Transfer,28.25,CAD,2026-03-30,Success,0
17014,13993,Online,Debit,19.67,CAD,2026-02-19,Success,0
17015,19559,POS,Debit,11.8,CAD,2026-03-17,Success,0
17016,883,POS,Debit,52.73,CAD,2026-03-06,Success,0
17017,3172,Online,Debit,55.88,CAD,2026-02-16,Success,0
17018,2041,Online,Debit,42.38,CAD,2026-02-02,Success,0
17019,6373,POS,Debit,24.63,CAD,2026-02-18,Success,0
17020,7563,Mobile,Debit,20.73,CAD,2026-03-12,Success,0
